id,name,portalLink,programmeWebsiteLink,country,city,university,tuitionFees,tuitionFeesPeriod,degreeLenght,deliveryMode,disciplineId,disciplineName
124198,"Interior Architecture, B.A.",https://www.bachelorsportal.com/studies/124198/interior-architecture.html,https://www.bachelorsportal.com/search/#q=di-20|lv-preparation,United States,Athens,Ohio University,"17,615",/ year,4 Years,On campus,258,"Arts, Design & Architecture"
113559,"Art History, B.A.",https://www.bachelorsportal.com/studies/113559/art-history.html,https://www.bachelorsportal.com/search/#q=di-259|lv-preparation,United States,Oregon,University of Oregon,"29,724",/ year,3 Years,On campus,258,"Arts, Design & Architecture"
117766,"Fine Arts - Theater Design and Technology, Bachelor",https://www.bachelorsportal.com/studies/117766/fine-arts-theater-design-and-technology.html,https://www.bachelorsportal.com/search/#q=di-318|lv-preparation,United States,Syracuse,Syracuse University,"41,794",/ year,4 Years,On campus,258,"Arts, Design & Architecture"
120879,"Theatre and Dance, B.A.",https://www.bachelorsportal.com/studies/120879/theatre-and-dance.html,https://www.bachelorsportal.com/search/#q=di-318|lv-preparation,United States,Lewisburg,Bucknell University,"42,835",/ year,4 Years,On campus,258,"Arts, Design & Architecture"
138275,"Music: Orchestral Instruments, Bachelor",https://www.bachelorsportal.com/studies/138275/music-orchestral-instruments.html,https://www.bachelorsportal.com/search/#q=di-104|lv-preparation,United States,Bloomington,Illinois Wesleyan University,,,4 Years,On campus,258,"Arts, Design & Architecture"
183405,"Music, Bachelor",https://www.bachelorsportal.com/studies/183405/music.html,https://www.bachelorsportal.com/search/#q=di-104|lv-preparation,United States,Valparaiso,Valparaiso University,,,4 Years,On campus,258,"Arts, Design & Architecture"
124870,"Art (BFA), Bachelor",https://www.bachelorsportal.com/studies/124870/art.html,"https://www.bachelorsportal.com/search/#q=di-259,261,262|lv-preparation",United States,Fairborn,Wright State University,"14,683",/ year,4 Years,On campus,258,"Arts, Design & Architecture"
160469,"Art, B.A.",https://www.bachelorsportal.com/studies/160469/art.html,https://www.bachelorsportal.com/search/#q=di-68|lv-preparation,United States,New York City,The City University of New York,,,,,258,"Arts, Design & Architecture"
88047,"Performance: Trumpet Emphasis, Bachelor",https://www.bachelorsportal.com/studies/88047/performance-trumpet-emphasis.html,https://www.bachelorsportal.com/search/#q=di-104|lv-preparation,United States,Tucson,University of Arizona,"73,646",/ year,4 Years,On campus,258,"Arts, Design & Architecture"
185875,"Studio Art, Bachelor",https://www.bachelorsportal.com/studies/185875/studio-art.html,https://www.bachelorsportal.com/search/#q=di-68|lv-preparation,United States,Greencastle,Depauw University,"40,386",/ year,4 Years,On campus,258,"Arts, Design & Architecture"
