id,name,portalLink,programmeWebsiteLink,country,city,university,tuitionFees,tuitionFeesPeriod,degreeLenght,deliveryMode,disciplineId,disciplineName
78102,"Graduate Diploma in Creative and Cultural Industries, Postgraduate Diploma",http://www.mastersportal.eu/studies/78102/graduate-diploma-in-creative-and-cultural-industries.html,"http://www.mastersportal.eu/search/#q=di-67,68|lv-preparation",United Kingdom,London,"Goldsmiths, University of London","13,945",/ year,1 year,On campus,258,"Arts, Design & Architecture"
57708,"Art Education, M.A.",http://www.mastersportal.eu/studies/57708/art-education.html,"http://www.mastersportal.eu/search/#q=di-8,259|lv-preparation|mh-blended,online",,,Boston University,613,/ module,"1 year, 6 months",Online,258,"Arts, Design & Architecture"
120659,"Music Composition, Master",http://www.mastersportal.eu/studies/120659/music-composition.html,http://www.mastersportal.eu/search/#q=di-104|lv-preparation,United States,Columbia,University of South Carolina,"23,538",/ year,2 Years,On campus,258,"Arts, Design & Architecture"
88895,"Music Performance/French Horn, Master of Music",http://www.mastersportal.eu/studies/88895/music-performancefrench-horn.html,http://www.mastersportal.eu/search/#q=di-104|lv-preparation,United States,Philadelphia,Temple University,"1,131",/ credit,6 Years,On campus,258,"Arts, Design & Architecture"
89598,"String Pedagogy, Master of Music",http://www.mastersportal.eu/studies/89598/string-pedagogy.html,"http://www.mastersportal.eu/search/#q=di-8,104|lv-preparation",United States,Philadelphia,Temple University,"1,131",/ credit,6 Years,On campus,258,"Arts, Design & Architecture"
127746,"Music Education, M.A.",http://www.mastersportal.eu/studies/127746/music-education.html,"http://www.mastersportal.eu/search/#q=di-8,104|lv-preparation",United States,Austin,Texas State University,614,/ credit,,On campus,258,"Arts, Design & Architecture"
114089,"Design and Human Environment, Master",http://www.mastersportal.eu/studies/114089/design-and-human-environment.html,"http://www.mastersportal.eu/search/#q=di-53,262,263|lv-preparation",United States,Corvallis,Oregon State University,"14,661",/ year,2 Years,On campus,258,"Arts, Design & Architecture"
124027,"Urban and Regional Planning, M.Sc.",http://www.mastersportal.eu/studies/124027/urban-and-regional-planning.html,http://www.mastersportal.eu/search/#q=di-263|lv-preparation,Malaysia,Kuala Lumpur,Universiti Teknologi Malaysia,,,"1 year, 6 months",On campus,258,"Arts, Design & Architecture"
131687,"Theatre, M.A.",http://www.mastersportal.eu/studies/131687/theatre.html,http://www.mastersportal.eu/search/#q=di-318|lv-preparation,United States,Omaha,University of Nebraska Omaha,598,/ module,2 Years,On campus,258,"Arts, Design & Architecture"
25095,"Historically Informed Performance Practice, Master",http://www.mastersportal.eu/studies/25095/historically-informed-performance-practice.html,http://www.mastersportal.eu/search/#q=di-104|lv-preparation,United Kingdom,Glasgow,University of Glasgow,"6,95",/ year,1 year,On campus,258,"Arts, Design & Architecture"
102234,"Music, M.A.",http://www.mastersportal.eu/studies/102234/music.html,http://www.mastersportal.eu/search/#q=di-104|lv-preparation,United States,Fayetteville,University of Arkansas Fayetteville,"21,575",/ year,,On campus,258,"Arts, Design & Architecture"
114385,"Dance (American Dance Studies), M.A.",http://www.mastersportal.eu/studies/114385/dance.html,http://www.mastersportal.eu/search/#q=di-318|lv-preparation,United States,Tallahassee,Florida State University,954,/ module,2 Years,On campus,258,"Arts, Design & Architecture"
